,reviewId,itemId,userId,rating,testimony_class
937,872,23,1828,5,2.0
938,873,23,3489,5,3.0
939,874,23,1183,4,2.0
940,875,23,280,5,2.0
941,876,23,3664,4,3.0
942,877,23,1967,5,2.0
943,878,23,689,5,2.0
944,879,23,1586,5,2.0
945,880,23,1203,5,2.0
946,883,23,72,5,2.0
947,884,23,648,5,2.0
948,885,23,1425,4,1.0
949,886,23,1540,3,2.0
950,887,23,3449,5,2.0
951,888,23,938,4,2.0
952,889,23,2588,5,2.0
953,890,23,2550,4,2.0
954,891,23,3431,5,2.0
955,892,23,1903,5,2.0
956,893,23,3588,5,2.0
957,894,23,464,5,2.0
958,895,23,314,4,2.0
959,896,23,2655,3,1.0
960,897,23,1148,5,3.0
961,898,23,1629,5,1.0
962,900,23,2771,5,2.0
963,901,23,2856,5,2.0
964,902,23,2789,5,2.0
965,904,23,456,5,2.0
966,905,23,170,5,2.0
967,906,23,2775,5,2.0
968,907,23,914,5,2.0
969,909,23,2064,5,2.0
970,910,23,1491,5,2.0
971,911,23,2054,5,3.0
972,912,23,1601,5,2.0
973,913,23,562,4,2.0
974,914,23,969,5,2.0
975,915,23,1479,3,1.0
976,916,23,1560,5,2.0
977,917,23,1483,5,2.0
978,918,23,472,5,2.0
979,919,23,2648,5,2.0
980,920,23,2851,5,2.0
981,921,23,2709,5,2.0
982,923,23,2924,5,2.0
983,924,23,3068,4,2.0
984,925,23,3624,5,2.0
985,926,23,1789,5,2.0
986,927,23,467,5,2.0
987,928,23,2834,5,3.0
988,931,23,642,5,2.0
989,932,23,2598,5,3.0
990,933,23,556,3,1.0
991,934,23,3122,5,2.0
992,935,23,226,4,3.0
993,936,23,1113,5,2.0
994,937,23,1789,4,2.0
995,938,23,86,5,2.0
996,939,23,3300,5,2.0
997,940,23,3814,5,2.0
998,945,20,137,5,2.0
999,946,20,442,5,2.0
1000,947,20,17,5,2.0
1001,948,20,3391,5,2.0
1002,949,20,3814,5,2.0
1003,950,20,3783,4,2.0
1004,951,20,3471,5,2.0
1005,952,20,1649,5,2.0
1006,953,20,735,5,2.0
1007,954,20,1879,5,2.0
1008,955,20,884,5,3.0
1009,956,20,559,5,2.0
1010,957,20,2357,5,2.0
1011,958,20,3786,5,2.0
1012,959,20,276,5,2.0
1013,961,20,1575,5,2.0
1014,962,20,1530,5,2.0
1015,963,20,3216,5,3.0
1016,964,20,3389,5,2.0
1017,965,20,1034,4,2.0
1018,966,20,551,5,2.0
1019,967,20,2167,4,3.0
1020,968,20,1138,5,2.0
1021,969,20,2706,4,2.0
1022,970,20,1685,5,3.0
1023,971,20,1350,5,2.0
1024,972,20,1262,4,2.0
1025,973,20,2740,5,2.0
1026,974,20,1336,5,2.0
1027,975,20,3490,5,3.0
1028,976,20,3727,5,2.0
1029,977,20,749,5,2.0
1030,978,20,3194,5,2.0
1031,979,20,1683,5,2.0
1032,980,20,1400,5,2.0
1033,981,20,833,5,2.0
1034,982,20,1375,4,2.0
1035,984,20,700,4,2.0
1036,985,20,2169,5,2.0
1037,986,20,3176,5,2.0
1038,987,20,3419,5,2.0
1039,988,20,1130,5,3.0
1040,989,20,259,5,2.0
1041,990,20,1000,5,2.0
1042,992,20,1341,5,2.0
1043,993,20,226,5,2.0
1044,994,20,1908,5,2.0
1045,995,20,390,5,2.0
1046,996,20,52,5,2.0
1047,997,20,2817,5,2.0
1048,998,20,1278,5,2.0
1049,999,20,1594,5,2.0
1050,1000,20,437,5,2.0
1051,1001,20,3472,4,1.0
1052,1002,20,715,5,2.0
1053,1003,20,1965,5,2.0
1054,1004,20,3526,2,2.0
1055,1005,20,3274,5,3.0
1056,1006,20,1178,5,2.0
1057,1007,20,2837,5,2.0
1058,1008,20,558,4,1.0
1059,1009,20,1226,5,3.0
1060,1010,20,1910,4,2.0
1061,1011,20,671,5,2.0
1062,1012,20,1726,5,2.0
1063,1013,20,3722,5,2.0
1064,1014,20,887,5,2.0
1065,1015,20,1802,5,2.0
1066,1016,20,1101,5,2.0
1067,1017,20,3014,5,2.0
1068,1018,20,731,5,2.0
1069,1019,20,1683,5,2.0
1070,1020,20,888,5,2.0
1071,1021,20,1792,5,2.0
1072,1022,20,966,5,2.0
1073,1023,20,2594,5,2.0
1074,1024,20,1910,5,2.0
1075,1025,20,3312,5,2.0
1076,1026,20,3176,5,2.0
1077,1027,20,1872,4,2.0
1078,1028,20,2840,5,2.0
1079,1029,20,3313,5,2.0
1080,1031,20,280,5,2.0
1081,1032,20,881,4,2.0
1082,1033,20,3439,5,2.0
1083,1034,20,2660,5,2.0
1084,1035,20,2750,5,2.0
1085,1037,20,3533,5,2.0
1086,1038,20,89,5,3.0
1087,1039,20,1006,5,3.0
1088,1040,20,147,4,2.0
1089,1041,20,593,5,3.0
1090,1042,20,3719,5,2.0
1091,1043,20,3395,5,2.0
1092,1044,20,1535,5,2.0
1093,1045,20,489,5,2.0
1094,1046,20,2676,4,2.0
1095,1047,20,3806,5,2.0
1096,1048,20,226,5,2.0
1097,1049,20,1626,5,3.0
1098,1050,20,1480,5,2.0
1099,1051,20,1765,4,2.0
1100,1052,20,3728,5,2.0
1101,1053,20,1569,5,2.0
1102,1054,20,2155,5,2.0
1103,1055,20,1279,5,2.0
1104,1056,20,226,5,3.0
1105,1057,20,2723,4,2.0
1106,1058,20,559,5,2.0
1107,1059,20,2379,5,2.0
1108,1060,20,1517,5,2.0
1109,1061,20,1206,5,2.0
1110,1062,20,1479,5,2.0
1111,1063,20,606,5,1.0
1112,1064,20,686,4,2.0
1113,1065,20,1299,5,2.0
1114,1066,20,265,3,1.0
1115,1067,20,42,5,2.0
1116,1068,20,2957,5,2.0
1117,1069,20,2835,5,2.0
1118,1071,20,1978,5,2.0
1119,1072,20,3531,3,2.0
1120,1073,20,3666,5,3.0
1121,1074,20,624,5,2.0
1122,1075,20,2626,5,2.0
1123,1076,20,793,5,2.0
1124,1077,20,3473,5,2.0
1125,1078,20,1446,5,2.0
1126,1079,20,589,5,2.0
1127,1080,20,1353,5,2.0
1128,1082,20,2604,4,2.0
1129,1084,20,1671,5,3.0
1130,1085,20,3345,5,2.0
1131,1086,20,1819,5,2.0
1132,1087,20,2280,4,2.0
1133,1088,20,2210,5,2.0
1134,1089,20,3472,5,2.0
1135,1090,20,71,5,2.0
1136,1091,20,1310,5,2.0
1137,1092,20,945,5,2.0
1138,1093,20,3460,5,2.0
1139,1094,20,1664,5,2.0
1140,1095,20,1875,2,2.0
1141,1096,20,3808,4,2.0
1142,1097,20,963,5,2.0
1143,1098,20,3491,5,3.0
1144,1099,20,1208,4,2.0
1145,1100,20,315,5,2.0
1146,1101,20,250,5,2.0
1147,1102,20,924,5,2.0
1148,1103,20,727,5,2.0
1149,1104,20,1949,5,2.0
1150,1105,20,1302,5,2.0
1151,1106,20,799,5,2.0
1152,1107,20,2749,5,2.0
1153,1109,20,2985,5,2.0
1154,1110,20,2564,2,2.0
1155,1111,20,1897,5,2.0
1156,1113,20,2224,5,2.0
1157,1114,20,3436,5,2.0
1158,1115,20,2857,5,2.0
1159,1116,20,1137,5,2.0
1160,1117,20,3701,5,2.0
1161,1118,20,1709,5,2.0
1162,1119,20,471,5,2.0
1163,1120,20,1304,5,2.0
1164,1121,20,2467,5,2.0
1165,1122,20,1738,5,2.0
1166,1123,20,928,5,2.0
1167,1124,20,2544,5,2.0
1168,1125,20,1354,5,2.0
1169,1126,20,288,5,2.0
1170,1128,20,3556,5,2.0
1171,1129,20,1447,5,2.0
1172,1131,20,3791,5,2.0
1173,1132,20,2994,5,2.0
1174,1133,20,2767,5,2.0
1175,1134,20,2260,4,2.0
1176,1135,20,903,5,2.0
1177,1136,20,3209,5,2.0
1178,1137,20,675,5,2.0
1179,1138,20,2308,4,2.0
1180,1139,20,3355,4,2.0
1181,1140,20,3036,5,2.0
1182,1141,20,3204,5,2.0
1183,1142,20,1692,5,2.0
1184,1143,20,3627,5,3.0
1185,1144,20,1387,5,2.0
1186,1145,20,2797,5,2.0
1187,1146,20,121,5,2.0
1188,1147,20,900,5,2.0
1189,1149,20,2437,5,2.0
1190,1150,20,3451,4,1.0
1191,1152,20,2213,5,2.0
1192,1153,20,2000,5,2.0
1193,1154,20,1271,4,2.0
1194,1155,20,1397,5,3.0
1195,1156,20,582,4,2.0
1196,1157,20,3526,3,1.0
1197,1158,20,2805,4,2.0
1198,1159,20,2295,5,2.0
1199,1160,20,2972,5,3.0
1200,1161,20,975,4,3.0
1201,1163,20,3398,5,2.0
1202,1164,20,1334,5,2.0
1203,1166,20,2955,4,2.0
1204,1167,20,2372,4,2.0
1205,1168,20,618,5,2.0
1206,1169,20,2733,5,3.0
1207,1170,20,773,5,2.0
1208,1171,20,2454,5,2.0
1209,1172,20,1145,2,2.0
1210,1173,20,1494,5,2.0
1211,1174,20,3526,5,2.0
1212,1175,20,2571,5,3.0
1213,1178,20,2467,4,2.0
1214,1179,20,82,5,2.0
1215,1180,20,3551,5,3.0
1216,1181,20,2358,5,2.0
1217,1182,20,1506,4,2.0
1218,1183,20,3760,5,2.0
1219,1184,20,1015,5,2.0
1220,1185,20,2464,5,2.0
1221,1186,20,3486,5,2.0
1222,1187,20,850,5,2.0
1223,1188,20,1001,5,2.0
1224,1189,20,1508,4,2.0
1225,1190,20,3476,5,2.0
1226,1191,20,136,5,2.0
1227,1192,20,814,5,2.0
1228,1193,20,2217,5,2.0
1229,1194,20,1055,4,2.0
1230,1195,20,1116,5,3.0
1231,1196,20,2055,5,2.0
1232,1197,20,3113,5,3.0
1233,1198,20,2710,4,2.0
1234,1199,20,308,5,2.0
1235,1200,20,3610,5,2.0
1236,1201,20,1726,4,2.0
1237,1202,20,2831,5,2.0
1238,1203,20,3643,5,2.0
1239,1204,20,3520,5,2.0
1240,1205,20,2123,5,2.0
1241,1206,20,3580,5,2.0
1242,1207,20,1758,5,2.0
1243,1208,20,2966,5,2.0
1244,1209,20,3331,5,2.0
1245,1210,20,3526,4,2.0
1246,1211,20,774,4,2.0
1247,1212,20,736,5,2.0
1248,1213,20,3399,5,2.0
1249,1214,20,1554,4,2.0
1250,1215,20,1784,5,2.0
1251,1217,20,3069,5,2.0
1252,1219,20,1600,5,2.0
1253,1220,20,1350,5,2.0
1254,1221,20,3260,5,3.0
1255,1222,20,911,5,2.0
1256,1223,20,3403,4,2.0
1257,1224,20,687,5,2.0
1258,1225,20,1430,5,2.0
1259,1226,20,3003,5,2.0
1260,1227,20,988,5,3.0
1261,1228,20,3700,5,2.0
1262,1229,20,2511,3,2.0
1263,1230,20,2129,5,2.0
1264,1231,20,3205,5,2.0
1265,1232,20,1774,5,2.0
1266,1233,20,2885,5,2.0
1267,1234,20,3738,5,2.0
1268,1235,20,1211,5,2.0
1269,1236,20,1761,5,2.0
1270,1237,20,3364,5,2.0
1271,1238,20,3056,5,2.0
1272,1239,20,3706,5,2.0
1273,1240,20,312,4,2.0
1274,1241,20,1810,5,2.0
1275,1242,20,133,4,2.0
1276,1243,20,3077,5,2.0
1277,1245,20,3798,5,2.0
1278,1246,20,2320,5,2.0
1279,1247,20,1736,4,2.0
1280,1248,20,2950,5,3.0
1281,1249,20,1102,5,2.0
1282,1250,20,2066,4,2.0
1283,1251,20,1469,3,2.0
1284,1252,20,2981,5,2.0
1285,1253,20,134,5,2.0
1286,1254,20,41,5,2.0
1287,1255,20,44,5,2.0
1288,1256,20,1395,4,2.0
1289,1257,20,875,5,2.0
1290,1258,20,1921,5,2.0
1291,1259,20,2219,4,2.0
1292,1260,20,125,5,2.0
1293,1261,20,3123,5,2.0
1294,1263,20,10,5,2.0
1295,1264,20,1979,5,2.0
1296,1265,20,3112,4,2.0
1297,1266,20,3420,4,2.0
1298,1267,20,3602,5,2.0
1299,1270,20,1044,5,2.0
1300,1271,20,872,4,2.0
1301,1272,20,1463,5,2.0
1302,1273,20,1740,4,2.0
1303,1275,20,1966,5,2.0
1304,1276,20,138,4,2.0
1305,1277,20,1830,5,2.0
1306,1278,20,586,5,2.0
1307,1280,20,3206,5,2.0
1308,1281,20,1390,5,2.0
1309,1282,20,1428,5,2.0
1310,1283,20,3059,5,2.0
1311,1284,20,1662,5,2.0
1312,1285,20,2522,5,2.0
1313,1287,20,994,5,2.0
1314,1288,20,1980,5,2.0
1315,1289,20,328,5,2.0
1316,1290,20,2228,5,2.0
1317,1291,20,403,4,2.0
1318,1292,20,2339,5,2.0
1319,1294,20,866,5,3.0
1320,1295,20,374,5,2.0
1321,1296,20,346,5,2.0
1322,1297,20,1874,5,2.0
1323,1298,20,3584,5,3.0
1324,1299,20,1588,5,2.0
1325,1300,20,2110,5,2.0
1326,1301,20,3031,5,1.0
1327,1302,20,3338,5,2.0
1328,1303,20,3289,5,1.0
1329,1304,20,176,5,3.0
1330,1305,20,2486,5,2.0
1331,1306,20,2021,5,2.0
1332,1307,20,3255,5,2.0
1333,1308,20,324,5,1.0
1334,1309,20,3214,5,2.0
1335,1310,20,1327,5,2.0
1336,1311,20,3800,5,2.0
1337,1313,20,111,5,2.0
1338,1314,20,3200,4,2.0
1339,1315,20,3332,5,2.0
1340,1316,20,843,5,2.0
1341,1317,20,648,5,2.0
1342,1318,20,3370,5,3.0
1343,1319,20,3782,5,3.0
1344,1320,20,3407,5,2.0
1345,1321,20,1504,5,2.0
1346,1322,20,127,5,2.0
1347,1323,20,2309,5,2.0
1348,1324,20,1258,5,2.0
1349,1325,20,1256,5,2.0
1350,1326,20,3783,4,2.0
1351,1327,20,1075,5,2.0
1352,1329,20,45,5,2.0
1353,1330,20,611,5,3.0
1354,1331,20,2817,5,2.0
1355,1332,20,2496,5,2.0
1356,1333,20,289,5,2.0
1357,1334,20,1007,5,2.0
1358,1335,20,135,5,2.0
1359,1336,20,3443,4,2.0
1360,1337,20,1576,5,3.0
1361,1338,20,1092,5,2.0
1362,1339,20,685,5,2.0
1363,1340,20,3669,2,2.0
1364,1341,20,1116,5,2.0
1365,1342,20,3354,5,2.0
1366,1343,20,2741,5,2.0
1367,1344,20,171,5,2.0
1368,1345,20,2645,5,2.0
1369,1346,20,3411,5,2.0
1370,1347,20,3333,5,2.0
1371,1348,20,992,4,1.0
1372,1349,20,1834,5,2.0
1373,1350,20,557,3,2.0
1374,1351,20,3005,5,2.0
1375,1353,20,2723,4,2.0
1376,1354,20,3499,5,2.0
1377,1355,20,1596,5,2.0
1378,1356,20,1770,4,2.0
1379,1357,20,638,5,2.0
1380,1358,20,1616,5,2.0
1381,1359,20,2137,5,2.0
1382,1361,20,1742,5,2.0
1383,1362,20,1621,4,2.0
1384,1363,20,2380,5,2.0
1385,1364,20,443,5,2.0
1386,1365,20,367,5,3.0
1387,1366,20,1101,5,2.0
1388,1367,20,3415,5,2.0
1389,1368,20,1525,4,2.0
1390,1369,20,1267,5,2.0
1391,1372,20,3718,5,2.0
1392,1373,20,275,5,2.0
1393,1374,20,592,5,2.0
1394,1375,20,1914,5,2.0
1395,1376,20,2449,4,2.0
1396,1377,20,2443,5,2.0
1397,1378,20,1842,5,2.0
1398,1379,20,3271,5,1.0
1399,1380,20,2318,5,2.0
1400,1381,20,2419,5,2.0
1401,1382,20,1739,5,2.0
1402,1383,20,3527,5,3.0
1403,1384,20,1694,5,2.0
1404,1385,20,2529,5,2.0
1405,1386,20,3503,5,2.0
1406,1387,20,1706,5,2.0
1407,1388,20,1710,4,2.0
1408,1390,20,2483,5,2.0
1409,1391,20,1499,5,2.0
1410,1392,20,1976,3,1.0
1411,1393,20,428,4,2.0
1412,1394,20,2043,5,2.0
1413,1395,20,2105,5,2.0
1414,1396,20,3686,5,2.0
1415,1397,20,1717,5,3.0
1416,1398,20,2175,5,2.0
1417,1399,20,3009,4,2.0
1418,1400,20,3400,5,2.0
1419,1401,20,1995,3,2.0
1420,1402,20,2583,5,2.0
1421,1403,20,3595,5,2.0
1422,1404,20,140,4,1.0
1423,1405,20,1219,5,2.0
1424,1406,20,3371,5,2.0
1425,1407,20,3192,4,2.0
1426,1408,20,2374,5,2.0
1427,1409,20,2521,1,1.0
1428,1410,20,886,5,2.0
1429,1411,20,442,5,2.0
1430,1412,20,1640,5,2.0
1431,1413,20,2122,5,2.0
1432,1414,20,3763,5,2.0
1433,1415,20,893,5,2.0
1434,1416,20,2744,5,1.0
1435,1417,20,347,5,2.0
1436,1418,20,324,3,2.0
1437,1419,20,2437,5,2.0
1438,1420,20,527,5,2.0
1439,1422,20,2423,5,2.0
1440,1423,20,2127,5,2.0
1441,1424,20,2319,5,3.0
1442,1425,20,2865,5,2.0
1443,1426,20,1039,5,2.0
1444,1427,20,1004,4,2.0
1445,1428,20,349,4,2.0
1446,1429,20,37,5,2.0
1447,1430,20,2130,5,2.0
1448,1431,20,2492,5,2.0
1449,1432,20,63,5,2.0
1450,1433,20,2817,5,1.0
1451,1434,20,2821,5,2.0
1452,1435,20,2209,5,2.0
1453,1436,20,904,5,2.0
1454,1437,20,1652,4,2.0
1455,1438,20,324,5,3.0
1456,1439,20,1910,5,2.0
1457,1440,20,968,5,2.0
1458,1441,20,2817,5,2.0
1459,1442,20,375,5,2.0
1460,1443,20,3412,4,2.0
1461,1444,20,280,5,2.0
1462,1445,20,3316,5,2.0
1463,1446,20,147,5,2.0
1464,1447,20,1017,5,2.0
1465,1448,20,3318,3,2.0
1466,1449,20,2060,3,1.0
1467,1450,20,425,4,2.0
1468,1452,20,2496,5,2.0
1469,1453,20,172,5,2.0
1470,1454,20,1942,5,2.0
1471,1455,20,3407,5,3.0
1472,1456,20,568,5,2.0
1473,1457,20,1194,5,2.0
1474,1458,20,2271,4,2.0
1475,1460,20,1161,5,2.0
1476,1461,20,1922,4,1.0
1477,1462,20,2541,5,2.0
1478,1463,20,2172,5,2.0
1479,1464,20,3461,5,2.0
1480,1465,20,1368,4,2.0
1481,1466,20,3299,5,2.0
1482,1467,20,2178,5,2.0
1483,1468,20,3557,5,2.0
1484,1470,20,3564,4,2.0
1485,1471,20,3098,5,2.0
1486,1473,20,2176,5,2.0
1487,1474,20,3002,5,2.0
1488,1475,20,1408,5,2.0
1489,1476,20,1202,5,2.0
1490,1477,20,494,5,2.0
1491,1478,20,3702,5,2.0
1492,1480,20,2302,4,2.0
1493,1481,20,3105,5,2.0
1494,1482,20,3504,5,2.0
1495,1484,20,666,5,3.0
1496,1485,20,3455,5,2.0
1497,1486,20,2437,5,2.0
1498,1487,20,3609,2,1.0
1499,1488,20,2112,5,2.0
1500,1489,20,2568,5,2.0
1501,1490,20,916,5,2.0
1502,1491,20,2687,5,2.0
1503,1492,20,228,5,2.0
1504,1493,20,421,5,2.0
1505,1494,20,226,5,2.0
1506,1497,20,1342,5,2.0
1507,1498,20,3182,5,2.0
1508,1499,20,2862,4,3.0
1509,1500,20,460,5,2.0
1510,1501,20,2429,5,2.0
1511,1502,20,2303,5,2.0
1512,1503,20,873,5,2.0
1513,1504,20,1617,5,2.0
1514,1505,20,3429,5,2.0
1515,1506,20,2878,5,2.0
1516,1507,20,1445,5,2.0
1517,1508,20,371,2,1.0
1518,1509,20,1273,5,2.0
1519,1510,20,330,5,2.0
1520,1511,20,2409,5,3.0
1521,1512,20,323,4,2.0
1522,1513,20,1448,5,2.0
1523,1514,20,3195,5,2.0
1524,1516,20,3227,5,2.0
1525,1518,20,1808,4,2.0
1526,1520,20,3507,5,2.0
1527,1521,20,889,5,2.0
1528,1522,20,190,5,2.0
1529,1523,20,3634,4,2.0
1530,1524,20,2945,3,2.0
1531,1525,20,3808,4,2.0
1532,1527,20,226,5,2.0
1533,1528,20,3176,5,2.0
1534,1530,20,3466,5,2.0
1535,1532,20,1087,5,2.0
1536,1533,20,2286,5,2.0
1537,1534,20,2929,5,2.0
1538,1535,3,3505,5,2.0
1539,1536,3,1468,5,1.0
1540,1537,3,1938,5,3.0
1541,1539,3,1912,5,2.0
1542,1540,3,226,5,2.0
1543,1541,3,2543,3,2.0
1544,1542,3,2307,5,2.0
1545,1543,3,3216,5,2.0
1546,1546,3,1290,5,2.0
1547,1547,3,1750,5,2.0
1548,1548,3,3622,5,2.0
1549,1549,3,708,5,2.0
1550,1550,3,2327,5,2.0
1551,1552,3,1729,5,3.0
1552,1553,3,3099,5,2.0
1553,1554,3,3485,5,2.0
1554,1555,3,1025,5,2.0
1555,1557,16,359,4,2.0
1556,1558,16,1388,5,2.0
1557,1559,16,1421,4,3.0
1558,1560,9,3512,5,2.0
1559,1561,16,2012,5,2.0
1560,1562,16,1648,3,2.0
1561,1563,16,76,5,2.0
1562,1564,16,490,5,2.0
1563,1565,4,1296,5,2.0
1564,1566,16,1636,5,2.0
1565,1568,4,3061,5,2.0
1566,1569,16,3552,5,2.0
1567,1571,9,1078,5,2.0
1568,1572,16,2061,5,2.0
1569,1573,7,1939,4,2.0
1570,1574,7,1825,1,2.0
1571,1575,4,1738,5,2.0
1572,1576,7,1257,5,2.0
1573,1577,16,3291,1,1.0
1574,1578,9,2497,4,1.0
1575,1579,7,2008,5,2.0
1576,1581,4,2199,5,2.0
1577,1582,7,2028,5,2.0
1578,1583,16,791,5,2.0
1579,1584,16,2008,5,2.0
1580,1585,7,3458,5,2.0
1581,1586,4,543,2,2.0
1582,1587,16,3308,5,2.0
1583,1588,4,717,5,2.0
1584,1589,4,3510,5,2.0
1585,1590,16,3513,4,2.0
1586,1591,16,2596,5,2.0
1587,1592,16,2151,4,2.0
1588,1593,16,3247,5,2.0
1589,1595,7,3775,5,2.0
1590,1596,9,443,4,2.0
1591,1597,16,2162,5,2.0
1592,1598,16,3611,5,2.0
1593,1599,4,253,3,1.0
1594,1600,16,1500,4,2.0
1595,1601,9,2315,5,3.0
1596,1602,4,2673,5,2.0
1597,1603,16,1581,5,2.0
1598,1604,4,722,5,2.0
1599,1605,16,2124,5,2.0
1600,1606,7,1245,5,2.0
1601,1607,16,2839,5,2.0
1602,1608,16,1536,5,2.0
1603,1609,9,1464,4,2.0
1604,1610,16,3776,5,2.0
1605,1611,9,1479,5,2.0
1606,1612,16,1170,5,2.0
1607,1613,16,348,5,2.0
1608,1614,9,3684,5,2.0
1609,1615,4,2203,4,2.0
1610,1616,4,2258,5,2.0
1611,1617,16,720,3,1.0
1612,1618,16,3233,5,2.0
1613,1619,10,3454,4,2.0
1614,1620,16,3186,5,3.0
1615,1622,4,3357,4,3.0
1616,1623,16,1643,5,2.0
1617,1624,4,2901,4,2.0
1618,1625,7,3803,5,2.0
1619,1626,9,3,4,2.0
1620,1627,16,3725,4,2.0
1621,1628,7,2479,4,2.0
1622,1629,9,2457,4,3.0
1623,1630,9,461,4,2.0
1624,1631,4,2725,5,3.0
1625,1632,16,1532,5,2.0
1626,1634,7,3118,5,2.0
1627,1635,4,1146,5,2.0
1628,1636,16,2765,5,2.0
1629,1637,4,2233,5,2.0
1630,1638,16,1996,4,2.0
1631,1639,16,664,4,3.0
1632,1640,4,3765,1,2.0
1633,1641,16,723,5,2.0
1634,1642,4,3682,5,2.0
1635,1643,16,905,5,2.0
1636,1644,16,2551,5,2.0
1637,1645,16,1105,5,3.0
1638,1646,16,237,5,2.0
1639,1647,6,1699,5,3.0
1640,1648,4,838,5,2.0
1641,1649,7,2205,4,2.0
1642,1650,4,985,5,2.0
1643,1651,16,1030,4,2.0
1644,1653,4,2593,4,2.0
1645,1654,4,1223,4,2.0
1646,1655,4,1502,5,3.0
1647,1656,10,570,5,2.0
1648,1657,4,512,5,2.0
1649,1658,16,3715,5,2.0
1650,1659,16,1345,4,1.0
1651,1660,4,794,5,2.0
1652,1661,16,2155,5,2.0
1653,1662,4,1915,5,2.0
1654,1663,6,272,4,2.0
1655,1664,4,2590,4,2.0
1656,1665,7,1184,5,2.0
1657,1667,7,1565,5,3.0
1658,1668,16,475,5,2.0
1659,1669,16,162,5,2.0
1660,1670,4,3579,5,2.0
1661,1671,4,1399,5,2.0
1662,1672,9,1638,5,2.0
1663,1673,9,848,5,2.0
1664,1674,16,529,5,2.0
1665,1675,16,1947,4,2.0
1666,1676,7,119,2,2.0
1667,1677,4,548,5,3.0
1668,1678,4,2817,5,2.0
1669,1680,16,3544,3,1.0
1670,1681,16,1570,5,2.0
1671,1682,16,3650,5,2.0
1672,1683,16,656,5,3.0
1673,1684,16,497,5,2.0
1674,1685,16,2494,4,2.0
1675,1686,7,3575,4,2.0
1676,1687,4,324,3,1.0
1677,1688,4,2044,4,2.0
1678,1689,9,1688,5,2.0
1679,1690,4,423,5,2.0
1680,1691,4,2321,5,2.0
1681,1692,7,2297,3,1.0
1682,1693,9,3762,5,2.0
1683,1694,4,1693,5,2.0
1684,1695,16,1939,4,2.0
1685,1696,16,2766,5,3.0
1686,1697,16,2599,4,2.0
1687,1698,16,3705,5,2.0
1688,1699,4,2410,5,2.0
1689,1700,4,1590,4,2.0
1690,1701,4,3253,5,2.0
1691,1704,16,1580,5,2.0
1692,1705,4,2006,4,2.0
1693,1706,16,444,5,2.0
1694,1707,4,3714,5,2.0
1695,1709,16,3677,5,2.0
1696,1710,16,3080,5,2.0
1697,1711,7,2390,5,2.0
1698,1712,9,227,5,2.0
1699,1713,10,3413,4,2.0
1700,1714,4,652,5,2.0
1701,1715,16,3296,5,2.0
1702,1716,16,1997,5,3.0
1703,1717,4,442,5,2.0
1704,1718,9,2063,5,2.0
1705,1719,16,3435,5,2.0
1706,1720,16,3729,5,2.0
1707,1721,16,2674,5,3.0
1708,1722,16,1658,5,2.0
1709,1723,9,758,5,2.0
1710,1724,4,2967,4,2.0
1711,1725,16,2848,5,2.0
1712,1726,4,1422,4,3.0
1713,1727,16,1697,4,2.0
1714,1728,6,196,4,2.0
1715,1729,16,2987,5,2.0
1716,1730,16,2369,5,2.0
1717,1731,4,3497,3,2.0
1718,1732,16,942,4,2.0
1719,1733,9,2743,5,2.0
1720,1734,16,3087,5,3.0
1721,1735,6,1443,1,1.0
1722,1736,9,3302,5,3.0
1723,1737,7,2025,3,2.0
1724,1738,16,3269,4,2.0
1725,1739,9,1419,5,3.0
1726,1740,16,3362,3,1.0
1727,1741,4,2328,5,2.0
1728,1742,16,1093,5,2.0
1729,1744,16,1048,5,2.0
1730,1745,16,1308,5,2.0
1731,1746,16,3720,4,2.0
1732,1747,16,1078,5,2.0
1733,1748,4,2344,5,2.0
1734,1749,7,249,5,2.0
1735,1750,16,3304,5,2.0
1736,1751,4,3456,5,2.0
1737,1752,4,1254,4,2.0
1738,1753,16,3256,5,2.0
1739,1754,7,2951,5,2.0
1740,1755,7,2776,5,2.0
1741,1757,4,2915,4,2.0
1742,1758,4,2099,4,2.0
1743,1759,16,91,5,2.0
1744,1760,16,146,5,2.0
1745,1761,4,2698,4,2.0
1746,1762,6,3507,5,2.0
1747,1763,4,1906,3,2.0
1748,1764,9,3569,4,2.0
1749,1765,10,1531,4,2.0
1750,1766,9,690,5,2.0
1751,1767,16,3581,5,2.0
1752,1768,4,399,5,2.0
1753,1769,4,782,4,2.0
1754,1770,7,3535,5,2.0
1755,1771,16,573,5,2.0
1756,1772,16,834,5,3.0
1757,1773,16,249,5,2.0
1758,1774,4,2026,4,2.0
1759,1775,9,2701,4,3.0
1760,1776,4,2748,5,2.0
1761,1777,4,552,5,2.0
1762,1778,9,626,5,2.0
1763,1779,16,3017,3,2.0
1764,1780,16,3603,1,2.0
1765,1781,16,982,4,2.0
1766,1782,4,2292,5,3.0
1767,1783,4,1959,5,2.0
1768,1784,16,3727,5,2.0
1769,1785,16,1257,5,2.0
1770,1786,4,2773,5,2.0
1771,1787,9,2872,5,2.0
1772,1788,16,234,5,1.0
1773,1789,16,442,5,2.0
1774,1790,7,2691,4,2.0
1775,1791,7,3464,5,2.0
1776,1793,9,2807,4,2.0
1777,1794,6,1993,5,2.0
1778,1795,16,92,5,2.0
1779,1796,4,3532,5,2.0
1780,1797,9,766,4,1.0
1781,1798,9,3783,4,2.0
