reviewId,itemId,userId,rating,testimony
170,23,3121,5,"I find myself saying to my phone, Alexa, play.......… I wish they made it for my car too."
402,23,2252,5,"Was debating on the purchase but looked very cool ,good quality video chat is clear"
1198,20,2710,4,You need to have Amazone prime in order to have music
165,23,3675,5,Love it took the place off the echo in my bedroom.
672,23,2200,5,Echo Show does everything from weather to turning on/ off my lights
189,23,767,5,Great product. Easy to use .very easy to set up ..
324,23,562,4,"I love this unit. Very well designed and built. It's very easy to use and has a huge amount of features. The screen is beautiful, but the audio could use a bit more bass IMHO. I bought 3 for Christmas gifts."
1303,20,3289,5,"Ive been hesitant to purchase this item, didn‚Äôt feel there was an actual need. Alexa has changed my mind. I use this daily with timers and turning off appliances, checking weather and adjusting my heat. Alexa can even arm the alarm system."
3143,11,3290,5,Alexa works great and does lots of things for you. Fun for the family.
386,23,1108,5,"Second purchase of Echo Show. Love the device and all of it's features. Used primarily for communication with my 90 yo mother. I drop in, there's nothing for her to do but talk and smile :) I use the Alexa app on my phone with mom (which works very well and still use when mobile) but I got this one for ease at home."
3057,11,280,5,I added this to my echo collection great for on the go and around the house. I don't like that you have to tap it to activate
3012,11,3134,4,Was gift fot my daughter. she seems to enjoy very much.
627,23,1284,5,I love the fact that I can just use my voice to use my electronic devices.
229,23,2051,2,It was a bit more involved getting set up but thereafter the function is simply talking to Alexia. The plug adapter to turn on and off lights TV is useful and certainly worth having.
3055,11,3016,4,Pretty cool kids love it. Always adding things to my grocery list I didn't want.
216,23,1913,5,This item was purchased as a gift for an annual holiday party. The recipient loved it.
1130,20,960,5,"This is our first Echo so nothing to compare it to, but so far so good! Sound is great. Fun to use and has been helpful for information needed quickly!"
199,23,1444,5,For some time I have been searching for a replacement for my Sony DASH which had support discontinued recently. While I am sure that being a bedside smart alarm clock was not the primary goal of the Echo Show it does fit the bill nicely. This was my first Echo purchase and now I have multiple Echo's and HUE lights. Great system all around!
1085,20,3345,5,Excellent product. Turns on and off supported devices by asking it. Live walking into a room and asking Alexa to turn on a light. Poof it‚Äôs done. Or locking and unlocking the front door. Arming and disarming my security system. If you‚Äôre looking to turn your house into a smarthome I strongly recommend the Amazon Echo Plus
3046,11,2806,5,"The Ultimate Bluetooth speaker...I have multiple Amazon Echos and a Whole Echo System set up in my house. I Love Everything Amazon...I can't stand Apple but now I know how they feel...I am a Cult Member of Amazon!!! LOL So anyway...I have been trashing this device...The Tap...because it does not have the always on feature and that is one of the things I like most about the Echo. The only flaw of the Echo is it is not portable..I tried the Triby but I did not like it...more for little kids. So on Black Friday the Amazon Tap was on super sale so I bought it. The Tap is smaller than I thought it was...about 2/3rd the size of the Echo..which is perfect for portability...But don't let the size fool you the sound is only short of Bose when it comes to volume and sound quality. Important note...You don't have to have an Echo to use this device...just The Alexa App on your smart phone. The Tap does everything the Echo does..It is an Amazing Bluetooth speaker...AND IT""S PORTABLE!!! Automatically switches/remembers different WiFi areas and can be used with a Hot Spot. The Most Amazing thing about the Whole Amazon Echo System is that Amazon keeps making enhancements and partnerships weekly. Meaning something it would not do two weeks ago it now does...Some things Even better than Google Now...and Light Years ahead of Siri. The Tap is my new favorite device...it is PERFECT!!! The only flaw is that it IS NOT waterproof...Amazon if you are listening make the next Tap waterproof!!!"
579,23,1349,5,Alexa has changed my life. I now own 3 Alexas. O
1325,20,1256,5,We love the new Echo! So easy to set up and use!!!
660,23,3176,5,Very cool - It fully incorporates all of my Smart Home products
659,23,3425,5,Great item to upgrade your house. Works very well.
836,23,342,4,"The Echo show screen is great, it is helpful with recipes, music etc. I use it to listen to music all the time. I am hoping someone in my family gets one soon so we can face time each other."
921,23,2709,5,I love this thing! Its so fun and easy to use. My 3 year old even uses it to play the trolls or lion king soundtrack
1037,20,3533,5,"I have no idea how my family ever lived without these products! Since purchasing the Alexa Hub and Hue bulb, we've purchased Echo Dots for our kitchen and son's room. We absolutely love the convenience of the bulbs and Alexa is a life saver on so many levels."
1024,20,1910,5,I have had the competitive products and nothing compares.
1193,20,2217,5,"Alexa is fun to play with for the whole family, and it fills the house with music when not telling us a joke."
910,23,1491,5,I love my Alexa Show. It can answer most of my questions and I use it for recipes and listening to music. I use it everyday.
911,23,2054,5,The screen is a great upgrade. Music lyrics are displayed with good quality speakers. Very convenient for recipes and you can make hands free calls with great audio quality. Great product!
4254,1,1613,3,Not easy to navigate and download apps to the device
4586,1,3067,5,Great price works great I have no complaints about the product I would recommend to any one that loves kindle
2236,9,3280,4,Reminded my son and I of his old early generation Kindle that worked so well.
4582,1,2773,5,So easy to use super clear can't. Beat the price all around great buy
3345,21,1782,5,this kindle is very light so easy to hold for a long time without getting tired - worth upgrading your older version kindle...
4424,1,567,4,I purchased as a gift for father in law and he loves it.
4416,1,2908,4,Got this tablet for my 7yr old daughter and it has been great for her. It's the right size for her little hands. Only drawback is the you can not get google apps on it. Apps have to be from Amazon and they might not have the app you want.
4426,1,3638,5,"This is a great value for the money. It is easy to use and has a lot of great features . In addition to the ability to read books on it, I can listen to music; play games and use it as a camera. It is a great value for the money. The screen is large enough to make reading easy."
70,19,2570,1,Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.
4701,12,3428,4,"Enjoy my summer reading and a regular tablet just will not do. Initially disappointed by the small size, but I quickly learned to appreciate it. Very portable and convenient. I wanted something easy on the eyes with a 3G connection so I did not have to be connected to WIFI to download books. Was a bit more then I wanted to pay but feel I will get good use out of it."
4702,12,2819,5,As above a high class e reader. Love it. Use it at least 2-3 hrs daily.
4340,1,1906,3,It's an ok tablet because you need to have an Amazon account in order to download free apps
4360,1,2437,4,Was good price.Wish it had Google Play download on to it.
3374,21,2969,4,"Really like the Kindle. The screen is very easy on the eyes, much better for reading than my Ipad!."
3348,21,2181,3,Have had it for a while noe. A littlebit unusual to press so hard to change page but now starting to get used to it.
2249,9,1251,4,I liked my really old one a bit better. It broke after 5 years suddenly. The screen failed. I had to pay over 20 bucks extra to get rid of the ads to Amazon. I wasn't aware of this when I first bought so it was more expensive than expected.
4349,1,1071,1,Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.
4376,1,2299,5,"We are so pleased with this tablet. We purchased one for each of our grandsons. They can all use them, play games together and send messages to the grandparents once in awhile."
3415,21,2158,5,Bought this for my cousins and he absolutely loves it.
4455,1,926,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased"
4384,1,3612,5,I'm an author and frequently give these away as promotional prizes. My readers love them.
4256,1,2083,4,It is perfect as a secondary tablet for my son to take on the road.
4699,12,2873,5,The Kindle Voyage is definitely the way to go. I bought this Kindle to replace my 1st generation Kindle because I wanted a more compact model and the 3G capability this one offers. I am definitely a fan!
4324,1,3507,4,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.
3372,21,202,5,"Works great, looks great, readable in bright sun..."
2349,9,3605,4,"Good e-reader, with an improved design, light-weight"
2435,9,2330,2,it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark
18,19,2902,5,Great product and service will refer to a friend. And the sales man r good
2887,9,3120,5,Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.
4563,1,3656,5,"First bought the Fire HD 8"" for myself and liked it so well that I got this one for my wife."
4585,1,1590,4,This was a perfect tablet for my 12 year old. It does everything that she needed it to.
3306,17,2466,5,Kindles are an excellent device for all book lovers
47,19,3726,5,"Amazon kindle products have always been reliable, consistent quality and this is no different. Very happy with it."
2284,9,2171,5,"I already has an older version of the Kindle, but this one is even better. I love the touch screen and the ability to scroll without buttons."
2623,9,2781,4,"I love hear readers, I had to replace mine because I destroyed the last, but it is awesome"
4235,1,398,5,I wanted a lighted ebook reader and also access to the internet in a small format. The Fire meets my needs at a great price.
4274,1,199,4,It is good to have this as a backup. Lags performance eventually. Not worth for the money.
4434,1,3452,5,This is a grate product and the price very fare just so happy with my Kindle!
4657,1,1568,5,"This is a great tablet for the money. It works for what I need it for; checking emails, downloading books and magazines. Great price and very lightweight. I was able to Facebook Messenger my sister who lives in Alaska, which is something I had not been able to do with my phone or my laptop. So I am happy."
4469,1,2086,4,"great if you want to read, watch a show, catch up on email, or casually browse the internet."
4795,18,167,1,This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with
4496,1,3329,5,We've had this tablet for about a month and have no complaints. Great tablet for a kid with lots of storage for games!
4242,1,1049,5,I gave as a gift to a kid who has autism! It has been helping on his development a lot!
2525,9,732,5,I am happy as i bought it for reading and it is good.
3382,21,186,5,Reallllllllllllllllllllllllllllllllllllllllllllllly
4402,1,830,5,The best Kindle I have ever used. It does everything.
4264,1,3613,2,"Hard to use, Lots of ads, and Randomly closes apps"
3385,21,3205,5,"I have a previous version of the Kindle, but this one surpasses it in every way, from the resolution to the automatic brightness display. Recommend it highly."
3418,21,2473,5,"It is a very good E-Reader, battery lasts for weeks."
4624,1,2607,5,Gave this to my son so far has lasted through a couple drops. Easy to use and upload content.
4668,1,3258,5,"this is a steal, have 8 gb model as well.This has more punch.."
4495,1,1675,5,"Bought this with the intention of reading more, it serves it's purpose! I will be purchasing another one soon for my nephew, for his books and learning games."
4609,1,2107,5,"Nice camera. Learning how to use it, but it is easy"
4793,18,3814,5,"'ve owned the Kindle Keyboard, 2nd generation Paperwhite and now the Oasis. I love the Oasis very much. The ergonomic design is wonderful and makes it a breeze to hold. It is so light -- that is the biggest killer feature of the Oasis. The 10 LEDs look fantastic and I love the return of page buttons. I've never had one where the screen is flush with the bezel so this is great. All in all, this is easily the best Kindle ever made and even though it's a bit spendy, it will be the one future Kindles are measured against."
4226,1,3678,5,"This is just perfect for my 7 year old nothing fancy, parental control is a bit confusing but i got it now, the case is perfect to keep it.safe just get a sd card for extra memory"
2956,9,154,4,I purchased this Kindle for my daughter and she really enjoys using it !!
3403,21,630,4,"I love my Kindle Voyage, however it does not have a speaker for audio books. and changes settings ie. remaining time/pages left in book on it's own."
56,19,263,5,the future of reading you just have this and it is like a whole library
4270,1,3257,3,"Not a substitute for an iPad, but a really good tablet for reading and minimal internet usage."
3303,17,59,5,"I have used Kindle e-readers since Amazon introduced them years ago. All are good products and each new model has been a worthwhile upgrade. The Oasis is no exception, even from the highly touted Voyage model. It is expensive but the lightweight design, improved backlighting and battery cover are worth the additional expense for someone who reads frequently. This is definitely a good investment!"
3356,21,2566,5,Do most of my reading on one of my Kindles. Reading in sun light to no light is great. Easier to take anywhere size wise compared to a paperback. Really great for traveling. Download several books so I have a variety to read from. Long charge life.
4622,1,3078,5,I enjoy taking photos with me and having enough videos to keep the kids entertained. On the fence go with the larger storage.
3381,21,1880,5,Love this kindle - the press side page turner is great.
3402,21,776,5,Gave this to my wife for Christmas to replace her well used first generation kindle. She loves it.
4559,1,3088,4,Good tablet for my baby.keeps him busy. I love it.
2643,9,3742,5,Love the simplicity. Also love that I use it for reading only and can't download distracting apps.
4477,1,3253,5,The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better.
1830,9,2524,5,It very convenient it small and it work awesome can put in my purse or
1896,9,3388,4,I bought my Kindle about 2 months ago and the battery is already dead and will not charge
4651,1,3727,5,The kids will have a lot of fun time with games and learning
4401,1,2004,5,This product is great! It is great for those that enjoy using it for reading but also for entertainment. It is the perfect size for sitting in a coffee shop or on your couch to read a book or watch your favorite tv show.
2465,9,716,5,"Product is good, light. Amazing battery backup. I charge the Kindle one in 4 weeks. Great product for reasonable price. USB connection is easy, Books are easy to download. Overall, everyone must have Kindle with them and this is the best product/model to start with.Understandably, this is the beginner level model for people who never used Kindle before. Features like LED lights, White paper background are not available on this model. These features are there on higher models so one cannot read it in Dark without lights. But again, for this price you would not get any other good readers.If you are someone who reads in dark then I would suggest go for Higher Kindle models."
2929,9,1110,5,very good product and service will refer a friend.
95,19,3281,5,This was purchased as a gift and they've absolutely loved it.
4286,1,3197,5,This is a great tablet. There are thousands of books and movies and music to choose from the Amazon store. It is very easy to navigate
4399,1,324,3,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store."
1739,9,1419,5,I am very pleased with this purchase. It is lightweight and the smaller size enables me to carry it easily. This Kindle allows me to read out in the sun without any glare. The only suggested improvement would be a lighted display to enable reading at night.
4346,1,3205,5,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance."
4406,1,2814,5,I bought one a month ago for my 6 year old Granddaughter as she is always on mine. So I gave this one to her 9 year old brother for his birthday this month! Love the Kindles
4786,18,1884,5,lightweight and convenient to use. love my new kindle
4670,1,3751,5,"Amazon keeps getting better. Tablet now has option to move icons, set wallpaper and more. With added SD card option, is even better."
89,19,1369,5,Excellent lightweight way to take a lot of reading materials along when traveling.
3414,21,2149,4,"Moving to this from the first generation Paperwhite appears to have been the right move. I love the new size, it just feels tiny and perfect in the hand. The new automatic brightness setting works quite well. I do wish I could crank up the force required to activate the page turn buttons however, as I have frequently hit them accidentally. The page turn buttons do work with gloves on which a great for reading in a tree stand."
4641,1,2517,4,"I'm using it to keep track of my tools using the Sails app. it is great for this. The only flaw I see is that the display is insensitive to using a pen. My touch is much better. I was hoping to use the pen since when I access it, I may have dirty fingers after using my tools."
4313,1,2753,3,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.
4435,1,1962,5,"I love this tablet,I use it for school readings ,for my philosophy class , my Mac book is to delicate to take to school,but my fire tablet is perfect !"
4358,1,2742,5,I am really enjoying it !! Love it ! Sales person was also great
4693,12,876,4,"I purchase this for my wife; it work well but I think that this version es too expensive, the difference is a light"
4542,1,2430,4,"Works great, good price. Would buy it again. Kids have great time with it."
4305,1,244,5,So my old kindle stopped working recently. Not sure why but it would not connect to our new router. So I checked with Best Buy and saw they had Kindle on sale for $60 which is a great deal for a color kindle tablet. I especially like that I can setup the reading mode which dims the tablet and removes the blue led light. So far I have read 5 books in the past 2 months on this kindle and it flawless.
4511,1,3635,5,I am pleasantly surprised at how well this works. I bought the e reader and it didn't work so I was nervous buying this kindle. But it works great and my son loves it!
3413,21,1056,5,the best feature of this Kindle is the page forward/back buttons which allow you to turn pages without taking hard off the unit.
4652,1,544,4,I purchased this so my daughter could read her online books. Perfect size!
1964,9,3167,5,The Kindle is great for reading on the go when I can't carry around a lot of books.
4506,1,3772,5,"Bought it as a Christmas gift for dad. For someone who is new to gadgets, he is enjoying it!"
1571,9,1078,5,My husband loves this Kindle. He has a muscular disease keeping him from being able to handle anything with much weight at all. This is perfect.
4705,12,898,5,Love the new Voyage bc it is lighter and smaller. Easier to tuck in my purse. The other plus is the auto light feature.
2228,9,1132,5,"I love my Kindle black. I can read for hours without making my eyes sore the way a phone screen would. The functions are easy to use. Everything is set up clearly and simply. It's shape is adorable, and it's surprisingly light. The battery does last a long time."
4573,1,2204,5,"Works great, makes a great gift! ................."
68,19,3306,5,Kindle is the perfect E-reader. Easy to use and size is perfect to bring 'book' on the go.
4576,1,3614,5,Got this tablet cheap than getting the screen replaced
4700,12,2889,5,"I got this product for my boyfriend, and he absolutely loves it. He uses it all the time for reading. When I held it myself, I couldn't believe how small and lightweight it was. Very cool"
3226,17,2893,5,"The new design, compared to my old kindle paperwhite and voyage, looked weird when I first got my Kindle Oasis. After I used it for a while (5 hours), I felt the design was kind of make sense. When I hold it with one hand (right hand), the centre of gravity position was right in my hand, so there was less change that I drop the kindle on my face(when I was laying on my bed, it happened a lot with my kindle voyage)"
4307,1,2919,5,I tryed the 16GB to see if it was any different from the 8GB and found little difference.May hold more apps
3231,17,2714,5,The new Kindle is a great gift and fantastic entertainment idea.
4331,1,2739,5,Nice Tablet for games and keeping up on social media!
66,19,1401,5,"Love my new Kindle! I hadn't read in a while and hesitant of a kindle, easy to use, lightweight and convenient to pick up a book. great for outdoor reading. only downside is if you want to read in the dark has no back light. crisp clear text and easy to set up."
4345,1,1738,5,"For the money I highly recommended it. It is great when linked to Netflix, Disney Movies, etc"
4770,18,621,5,"Its a great ereader but a little pricy. It has the same specs as the Voyage as far as pixels and procesor, which costs less. The only difference between this and the Voyage, is that it's much lighter, it's brighter (LEDs), and a longer battery life if you're using the cover. I've noticed the battery life drains much faster without the cover, but you'll still be able to read for hours without it. You would think it be water resistant, hence the name but it isn't. But then I don't plan on reading when it's raining or outside or while taking a bath. Overall, it's the best ereader Amazon currently has to offer but if you don't mind the price tag and want the best, then go for it! Voyage is still not a bad option though"
2916,9,980,5,Much sleeker and touch response is better. Even wifi connection seems faster might be due to new processor and increase in RAM
86,19,1946,5,Im happy to have it. Very comfortable and easy to use every where
4281,1,3703,5,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket."
4431,1,3571,5,"For a basic tablet, this is perfect. Good price. Does all I need it to!"
4220,1,344,5,This tablet is perfect for travel! Recently took it on a trip and the battery lasted the entire day with watching shows on and off on Netflix. Great first tablet!
4535,1,2282,5,I love the tablet and would buy it again and would tell my family and friends about the fire tablet
4425,1,2780,5,I love the functionality of this Amazon Tablet. Bought one for me and one for the hubby!
4383,1,512,5,I was resistant to putting down my real books and begin using a kindle. I'm so glad I did. It's so convenient to shop and instantly download a book. Plus no more storing hundreds on books in my house.
4672,1,2592,5,I love my Amazon Fire tablet it does exactly what I needed to do.
4245,1,2023,5,"I bought this kindle for my dad. The size is just perfect, not too big nor too small, and light to carry around."
73,19,1779,5,"It is still the best device for buying books and reading them. However, go with kindle paperwhite if you read books in dark places."
2716,9,2145,4,"I like this ereader. It is a little small, but you can increase the font."
4427,1,3381,5,Love the communications with alexa and the new home display.
2549,9,302,5,I had always been looking to upgrade my original Kindle. I love the new touch features and display on this one. The size also makes it very easy to transport.
3391,21,1579,5,I have had several variations of the Kindle in the past. My most recent being a paperwhite. I have to say this is the best. The size and balance are better. The adaptable light feature and brightness is good. Screen quality and construction are both an improvement. The overall reading experience is much improved over the paperwhite.
3411,21,1757,5,"We bought this reader to replace a Fire HDX that had seemed to go wonky. Turns out a couple of system resets and the HDX is back to normal so I get the old one, she gets the new one.But I can highly recommend this reader - the clarity of the text and the overall functionality is excellent."
4366,1,354,4,I got this tablet so I wouldn't have to pack up my laptop when I went to my boyfriend's when I want to do my online class. This is perfect for that
3422,21,3628,5,"I upgraded my Kindle to the Kindle Voyage because I read in bed and the lamp kept my husband awake. I thought I would be able to use this Kindle without the lamp, but for me it is hard to read with the room completely dark even though the back lighting is adjustable. I still use the Kindle with the lamp on, but tilted to the floor so that there is just a little light in the room....I bought the magnetic case so when I open the lid, the Kindle wakes up. It is a little smaller than my old Kindle and fits in my purse perfectly. All in All I LOVE it and would highly recommend it."
4679,1,1959,5,"Was looking around for a good cheap tablet and this was the best one I could find especially because Best Buy was having a sale so with the Fire, a case, a stylus and a MicroSD card I only spent a little over a $100. I've been using it just about every day since I got it in December and I've not had any problems with it at all"
4538,1,2420,4,Got this for my grandson 7 yrs old - perfect size.
4243,1,1366,4,"I would like to say that it's a great tablet, just too small(will buy bigger one next time!!)"
4489,1,3300,4,"cool tablet that you can use daily, just freezes a bit, but the reset button works well."
4627,1,3456,5,I love my tablet!! I didn't think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.
1833,9,269,4,"Bought this for my 90+ year-old, totally no-tech mom. Her first e-book is Gone with the Wind. She likes the size and ease of use."
4566,1,350,5,Best electronic I purchased for myself this year. Great price too.
4318,1,2639,5,Tablets are best used for personal reading. Clear and it like a book. you dont have to sahre
4410,1,3591,5,My son uses this tablet for movies and music and to surf the internet. For the money it has been fantastic.
2811,9,3526,5,"It is so easy to use it is super light, and makes a book to read with no effort at all!"
4632,1,3427,4,My wife like to play games and the 16g is much better and faster fo this.
4222,1,2482,2,I can't update Facebook and a few other apps. It's not what I expected.
87,19,2695,4,"This is my eighth Kindle. Some others were either lost or screen-damaged. I bought it as a spare. Current model is better looking than earlier versions (white case), sturdier, and has an improved screen. Great price also; wish I'd bought two."
2369,9,643,5,If you really want to have a good read on something digital this is the item you're looking for. It really is lightweight and highly functional. The battery lasts a long time and the screen is easy on the eyes. The only difficulty sometimes is reading in extremely bright environments. Overall an excellent buy.
9,19,2849,5,"It's beyond my expectation, and it can even show music score. Not fast turning though."
17,19,3526,4,Item work well and was easy to read from in day light
4266,1,3176,5,Great product. Exactly what I've come to expect from my Kindle readers.
4488,1,2438,5,Does exactly what it is needed for my daughter and comes at a great price.
69,19,3714,4,Easy to use and it arrived exactly as described. Good beginner device for youngsters who want a device to read from.
1967,9,338,3,"Very small in size, not exactly what I had thought but yet good product for the price I paid"
4348,1,2111,5,Godchild loves it. He works it very well. Haven't had any problems
4767,18,2330,5,The thick edge makes it easier to read than the voyage and PW. very fast and responsive. I wish the devise was longer then it would feel more like a real book rather than a CD case
45,19,2171,5,"I already has an older version of the Kindle, but this one is even better. I love the touch screen and the ability to scroll without buttons."
4458,1,2684,5,"I reviewed a lot of tablets before I bought this one. It is the first one I have ever purchased. I am no tech geek and it was pretty easy to figure out how to use it. I mostly bought it for and use it for: reading e-mail, facebook, and browsing the internet. I really like it and use it more than my laptop. But, if I need to do anything detailed, I use my laptop. Overall it's a great tablet for a beginner, and you can't beat the price."
2136,9,3048,4,"This is really good if you read a lot, doesn't strain your eyes and very light weight. Only demerit is - cant use in night if there is not enough light."
3307,17,3727,4,"I got oasis yesterday, very lighweight compared to voyager, screen size comparable, like having actual page turn button, touchscreen seems kinda slow, the on/off button on top is improvement from back of voyager. cover does seem kind of flimsy, but supposed to be leather so will see how it holds up. finding it easier to hold with cover on, then removed. cover doesn't have separate charge port, so all charging is done thru kindle."
4365,1,1693,5,Great tablet for reading and game play. Color is great.
4490,1,2636,5,I love it! I'm a senior and was able to set it up and get library books without help.
1723,9,758,5,This is a great product and i would recommend it to anyone that enjoys reading.
72,19,880,3,"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire."
4531,1,1012,4,Tablet good for kids and some adults. Price and screen resolution were also a selling point.
3353,21,2514,5,This kindle has easier viewing and the light adjustment is great.
4481,1,2150,5,Reliable with great memory and storage. Excellent battery life. Would recommend to young and old.
4283,1,537,5,I'm very happy with my purchase. I bought one because my wife has one and is very happy with hers.
2701,9,3526,4,Item work well and was easy to read from in day light
4351,1,3131,5,Love everything about my new tablet. Good for on the go work related stuff or even just basic movie watching or emails.
1535,3,3505,5,I needed a second charger (for traveling) for my Kindle Fire that was a fast charger. This worked great. It charges my Kindle fire in just a few hours.
1536,3,1468,5,This solved the problem of my daughter's lost kindle charger.
1537,3,1938,5,I found that I was immediately sked by a staff member if I needed help. I received good advice and shown similar alternative products. What I bought was perfect for what I wanted. The price was quite reasonable.
1538,3,2898,5,Best kindle charger ever. Took 30 minutes to being my kindle back to life.
1539,3,1912,5,I was looking everywhere for this because I lost my charger for my fire stick and i finally found it at best buy. It was a great price and works perfectly!
1540,3,226,5,Great product for quickly charging your Kindle!!!!
1541,3,2543,3,I bought this because the package said it was a fast charger only to find it charges at normal speed... That was disappointing. I'm pretty sure I'm not doing anything wrong. It seems pretty self explanatory... :/
1542,3,2307,5,"Tried different charging blocks, nothing worked properly. Plugged in the Amazon block, Kindle came right up."
1543,3,3216,5,Quickly charges kindle so son can use it. Worked great right out of the package
1544,3,2677,5,just bought. seems to be working great so far. not sure how long it will last.
1545,3,583,5,Good one and working without any issues. Slim and portable
1546,3,1290,5,"This works well, charges book readers quickly and easily"
1547,3,1750,5,Love it. Best charger I ever bought. Quickly charges my Kindle and my cell phone.
1548,3,3622,5,Have been using this item and it seems to be working quite well.
1549,3,708,5,"After purchasing 2 different ""brand X"" charges at a lower cost, and having both of them fail after a couple weeks of use, I purchased this OEM charger (made by Amazon) for our Kindle Fire. Not only does it work well (continuously) but it fully charges the unit in a matter of 2 hours, instead of overnight charging being required. Still works great, and well worth the few dollars extra in price!"
1550,3,2327,5,Works great !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1551,3,3363,5,got this for my kindle 7 tablet . Does an excellent job charging the kindle fire 7 a lot faster than the one it came with the kindle fire
1552,3,1729,5,Love this base for charging my kindle. You still need to use a good cord for most effective charge. With a good cord and this base your kindle will charge in under 30 minutes.
1553,3,3099,5,Exactly what I needed. Didn't want to settle for a generic off brand charger. Thanks to Best Buy I didn't have to.
1554,3,3485,5,Bought this charger for the Kindle voyage and its great.
1555,3,1025,5,"Purchased, took home, attached to cable,plugged in. Easy to use. No problems using this charger."
1556,3,496,4,"pretty convenient to have another cable to charge the kindle,, great price and ready to have it on hand"
2800,8,3599,5,Excellent Reader and Product for the price. Very easy to use
4019,20,2757,5,I bought this tablet for my 13 yr. old God-child and she loves it. This was her Christmas present.
3778,20,977,5,"I have an LG tablet but picked up this one for my Dad and after messing with it for a while it's very nice,. I think I like it more the my LG g pad!"
2368,7,1166,5,"I bought 2 of these, 1 for each of my 2 youngest Grandaughters. Wanted something that would be made well, easy to use and as they get older the range of use could expand. Not only is it a good activity but a great learning tool. I will download fun and game activities but learning also even though many of the fun and game are learning tools. Their ages are 3 1/2 and 5 and they love them. Easy to download items, save to home screen or remove items. Their are several parental controls and options so you can feel worry free. Can add more than one user and profile."
4912,19,302,4,I got this tablet so I wouldn't have to pack up my laptop when I went to my boyfriend's when I want to do my online class. This is perfect for that
2414,7,1691,4,"My 2 1/2 year old loves this. He can't break it with the thick rubber case, and we can control the games he plays, and how long he plays. Great mix of educational and fun items. The only problem is the charging cord is a bit too easy to break. If they pull it off the charger, it makes the port loose and you have to get the right angle for it to charge."
1636,2,3206,5,It's simple and not difficult for young children to learn. Also is build sturdy in case it does get dropped more than a few times.
4999,19,764,5,"this is a steal, have 8 gb model as well.This has more punch.."
3708,20,2954,5,Was looking for a tablet that was highly portable & could run my DIRECTTV app & stream videos. (Other electronics I have are much older versions). Salesman recommended this model to me based on personal experience. I am still learning all its functions but so far it seems easy to use & is doing what it promised to do.
3791,20,1025,5,I believe that this will be very useful during my husbands recovery from foot surgery.
4722,1,253,5,"I love the internet, tweeting and facebook. No computers can complete me!! My kindle takes care of all my needs ;) !!!Juju"
3258,4,356,5,I love this product it is so easy to use It has a clear picture
2666,7,29,5,Absolutely love Kindle Kids Edition. Easy to use. Great apps and love it comes with 2 year warranty. Must have for my 2 kids.
2213,2,1233,5,I am very happy with this tablet. My kids spends hours of hours on this neat device.
4719,1,3582,5,I bought this as an affordable alternative to the iPad mini. I liked the expandable storage option and size. Super easy to use. Unfortunately granddaughter wanted and iPad mini to go with her other apple products. So I ended up returning it. In hindsight I should've kept it for myself.
4998,19,1953,5,"I had some thoughts about getting this for a 5 year old, but if you get the screen protector and a case I feel it will last a long time."
4039,20,3005,4,"Very satisfied with my tablet ,it is very easy to operate."
3660,20,1798,5,I'm loving my kindle. Early gift to myself. Happy!
2679,2,2592,2,I bought this tablet for my son and I don't like it. The touch screen is very poor quality. It's hard to move things around on it when he is playing a game. He prefers my iPad than to use his own. I know the iPad quality is probably the best quality but it's way under that! Very frustrating. Will be returning it.
3924,20,591,5,"It replaces my 6"" Fire Kindle. Love the HD quality."
3249,4,1938,5,"I had reviewed and looked at this Samsung 65"" 4k HDTV and at this timeit was the best for the money..Very satisfied with TV and would recommend it to anyone."
3813,20,1350,5,"This is my third Kindle, I still have the other two; however, this has a camera and much larger screen. I would take this product any day over a tablet."
